Brand,Processor_Speed,RAM_Size,Storage_Capacity,Screen_Size,Weight,Price,Price_Hashed,Price_Encrypted,RAM_Encrypted,RAM_Decrypted
asus,3.962102997405837,8,256,13.323423627068577,3.6061038235449536,9831.389961542602,a32e8112ad4cca6a4c5b4678e9a84823ea26fe724850bb8cd552aa77253725ac,gAAAAABoIkbQ2xvBYL0aTTU93mM1pNNMl3cLRWLhfSztddiGzbXCYWy-jBwcyM4gQanNwQwd_T9f21VIJLI1FPrVVEJ8msCwzuS4TGgo-JGr8b0Y1UdTdZ4=,gAAAAABoIkbXqy7oWUGR-sAuiAPKWMLdudbUvXpTmJUQLnnlsGktr0mQWsHwdh8j489uDL9OiY64fX3CzQXCWp69kfM67UyFqQ==,8
hp,3.5972452161148354,32,256,16.439433264032978,3.698214939344495,11038.928125612205,4420f8ed435ae6dc11e3dc607559dac0f8f97e03fb44dfdbee0d3cad3dfdba7e,gAAAAABoIkbQacMEwWLOrvZLs6zhhvws-dlgUIDK4IOcJETMCDdGbTB09_4so1XEYeiSKpbryv4rpOT9id41y_ryNjWDht-XmRZisoNRvKSKrOfv6G3_-G8=,gAAAAABoIkbX_PWfBDI2gr86QYx_VoaaoSNLOk7LqI-6GJIaa8QU7SQ0EIYmmOZ8NaeIQx9-tXwQYJhGoQt1U4_enu89V7pUmg==,32
asus,1.8116567030081672,16,256,11.096371189886035,4.254358833378031,8971.512504748447,da2d995346a35c31f2cb036ddd79a0f5a9a4140da81b88c8c7419a60fef40691,gAAAAABoIkbQtjkyKHh-3r3IpGXYqSXqyG6ZDEpPyRKyJJYT93bmyXXNFdX_NzByTi-SgonQMWrsogTZuLkIeuc6uM26XmhVFGd6IwIwIduuZ2dQjxCVLSQ=,gAAAAABoIkbXsTGhMm9qSfj9dQ6CwHHEyx2RzMwZLrkF3WGkHzySU5cH4Y3NlXyWzxUkhK1DFy8uNAzj4arL73G-ALzT3GcrKA==,16
acer,3.802104706543431,32,256,15.693027578547476,2.3958959588718853,10915.05717304083,d8763bc92b2968e21aba7a08f16922ca22d9c5248a821c374ced1c8603cde768,gAAAAABoIkbQpfbnYR4kzTN5FW2GCIDnAFnF1Mre2v_JP2-quKtdo3kqLOzKv5ZdffMoWYzKg9srQAezgXT0S2Ag-saYmO0wzJm7IYjwVn9ZesZtPQhe7RI=,gAAAAABoIkbXRHkZUvmVTGxbITakcPsHzBhzcMRbl_DNmmMvXlAeshZv-5V-yVPPtAXENe8WpL4PDwOdp-wUmtdGYF0yqcbKjA==,32
dell,3.674740905155321,16,256,11.746296987447948,3.539549251270336,9637.891638203962,00efcb1507b5ab10a2e80b37f59ea694bd3b66f7ad09eb9310f3cf9b61bbc826,gAAAAABoIkbQ193QCQCmFTYYHSMm7xvqTmf_kAc5JssVxt2kNiC_4fuU-pcIhgZt4YLheV0dZxMhbU0GHiv4-vSNV0Tg_qZhHbPhV08baP5bOB1o1zmY_mo=,gAAAAABoIkbXfPIbu97JuXxfoq3KRWVHoo5z9XEgG7geVcd_MzQv_lGxWd07jBE3-VeC37XyYiI7VxuX6VbeiGJ1eAZe9zAa5A==,16
asus,2.79709514281518,16,256,15.785284163223196,2.5833429332950657,9593.110592180388,930869f03827b8fa2e51641ee24f5bddb5e01a20a0d0575dad7f009c3f54e02d,gAAAAABoIkbQkUC78bH3qBO5gBFGyhzR3uclYnuMxGrq3ydAHiQDcesqrbY0ltCok_UjDX2v6xluUHET3Os53VPSb6a6l--dKYybB99uasgi_wMUFHw0bAs=,gAAAAABoIkbXFcwub-vknpC2QTJFO4Yamk2ttHShX0IVeJUCfk6EBB-w3XP2emtaVioh9b6I1JSOQef8Drt2Sq5-w5O837cSMA==,16
hp,2.9781885893623232,16,1000,14.695471494060328,2.279588358688084,31965.356609806408,02ef9675ecf6c0700c0986428113b2d9f188e11c68256e5bffd9d5d19577984c,gAAAAABoIkbQYmnZWUpgwGodFbRTQnz0QCIB-7kvkZqqQRKpxpD_-zJC6q525wWQuqt5ASPrj1WkoneTmA5rHRQMhgzb9VNtt3I9ccwT35Bt_1k5Pq8fbVo=,gAAAAABoIkbXMLbWN7onOPMdCtTKgENQVxXNbEQYlA1gu39e26jSmgB5uOl_n1-RTnqWMPMHqYraagUwSm9-2UcZ6h0OOgIxIg==,16
acer,2.4975067596753258,16,1000,16.059668545618415,3.231487382181664,32025.836689022144,fb3010b57354259609e2272ea204296bd8b47c3d478f52bcd58c35afae20ee9b,gAAAAABoIkbQkyFpBDeT_tEZhwxKDCw7Ky2Mg1hG-58aKExfVsv5umXydBx1kx8WRXSrrIkgdmp4lhgvKT4-1UrPIJbaLpgoeBunrk0Haczmpjt0UmQQex0=,gAAAAABoIkbXCwQgYqnkXUSofHQ5aLWKitUPIFIsH_vInqaEW5PURc1jZFGJd230wi3LNdObviKjQOwxs2gQRV2FStsvqeAByw==,16
asus,1.6369040970550783,32,1000,11.585085953845384,2.490009944267172,32764.274431192796,cbae35da1050476bf6a78fd4f3dced832ea62d45e530cfadb2ef28a46a34e3e0,gAAAAABoIkbQDSUHwG4T100qucuv8u2dYCLCAVR0CUxJM_3X9NmJfvsE9CUOsDP2j5tuywGFzQv4VsTLlC9hMsHEaTvbifiwVgKsTxYFrkrcj4i70v1LOIg=,gAAAAABoIkbXtUN9FunfAC5Mr4MjyHAatHumrwNWbyoYlpSw0NaRazH57UCGlHBq64NQLIlt6BrXPu2UjCHMMs6vSMMGoRJZpw==,32
dell,2.3379931041147524,16,1000,14.353883804598643,2.665345934576956,32114.82080257049,ed452aaa31a310735f7ffcd56cb9248651bd8acbd6c69fb96fafc6953236dd84,gAAAAABoIkbQLxXQVBrSEAXs9n0g9qPK8zJfeZ6vimzBBgGtuN6qlhxMD5BbJdFods2rvsI-YHdYTK7_8Gusbu8iT5ZPZAj_8A8x6z2t8vVwPzoBqp0ZSLk=,gAAAAABoIkbX6rr1Rs0vppOwwywxlxLlJXvkvlizHs0GkKMz6vVGqUZaD-E2BrtJgGLY1Jo4ilJSKu9BPtM9sjJxL3H7zLRD9w==,16
dell,3.5071336214950284,16,256,14.006527281573184,2.9526637396085054,9929.514355970863,dec7b1d514c07bbe63b2c519099c481a97e24d85c32cac666b144707e78c6661,gAAAAABoIkbQ22g8NsTNcyg2nZGUqr8kX6GDITc23j1XdL2DBS5tQ6dqEqo7Pivqu4ZIcPk1S0hTVL9tJGf352mFim1W8wFpGs2eQhKu5gizz9Y59xGfrxI=,gAAAAABoIkbXOCEZodCdAzV6PlG8Al071KddxbgrpJCaU6z_fIzAlMvDOADus918aIMonh4CO6lBaoiJc5du5LNUJLpgbZTXHA==,16
lenovo,1.511580057511507,8,1000,15.237159097780152,2.7781652022295886,31623.8142296768,2d27e50e39363c6a49605a4ec8e9d736b62c064415b155412dbae2d4829a72c0,gAAAAABoIkbQv17-Wh1dM8ZJBGJp-JtfhKU2tufUwkkcMvqo3GDFng_zQygu31Ay3wSWCojvEyXWJhAel3qvBuU_b2dzy2ZLGPahD07A4rWXsTqcwBkDG8E=,gAAAAABoIkbXSuOOKIygYGambTZ-XAiq9m_-KL6AbT2n0rt2EGJwhoRz7mM5eQf71MQYKBBeFtRjG5ziKwzLwLRbal-RT_fIzQ==,8
lenovo,2.3337479292278607,4,256,14.205743311362054,2.2627738922178398,9264.933977469056,652e45cefdf8571ad409a4c6e3cc79d84c9ebed27f369f963f0cc0107f8f9d21,gAAAAABoIkbQAgP11_YBxBs2hF4UYa2i1Xspl5-LorNwzW_yehA_WVCdT2D8eJDwLS1SZ0zPOQ3_fdCuFKEzMxl0IZ9sNP-ZlpJhxuS3WYbmxcK0YFj_Eww=,gAAAAABoIkbX4ckps0B02PyaBBUOt2BFUme6qa0PHETJZvDdBdOAW6keBVwfcdFH2Ul_ch1qzOH-_TNblpOMYekM3FrY5i-4qQ==,4
hp,2.4954217339773583,4,1000,14.244407402798624,2.2697487345791068,31549.79984535232,0255d396cd032c9138f6ffd46972885178db193b25a91312565920c91edb9178,gAAAAABoIkbQFe3u4yij89k969jh91_iOTBexxI05tdFFko0XRkh_0Xriar_wzUSvXyWQ3mbt3Ke_4ZtVBvQbBA7PY6QydRh140h29WG1H0l1mvZqg853ek=,gAAAAABoIkbXY8mjJxT3GtLPpcz9r7NfUieqGcRDyJd45BVU4PTO6kVDV3ubH2LateFnE6n7XC6eNGyemhwyg-m3UQ6BbXySNA==,4
asus,2.843489007344808,8,512,13.577575661456388,2.5797482457025045,16729.550875026107,625987ba72165c964b59d7fabea4812c983696715f9e3203415281c66406fb89,gAAAAABoIkbQjXXAkrvuq_gTHSnd4ZL5WBCJ6rDdaFoOhluhA9YZ3rEX4vIeXDzJWG9E7S9xC25_yu2pSzJsUG1Wdj_LJYxIRKMfJ1uCK6gKVEyLUMgQMVM=,gAAAAABoIkbXtvjgfKX48cZBS0ei5hVyHcQyNBYuoehuBwLEaBQY88gIL8PlpDgvfS8nilxRD_s8xJLCLGQY03bSUMp_yzviyQ==,8
asus,3.799639041031901,8,1000,12.853006544044046,2.151677563878617,31747.60460557713,12b6528f5ac80e5cb439f9a807d261eccd39a7607f80dc1a47c4405a8bd1d483,gAAAAABoIkbQVxyWEwg1k3vai4I5gHNXZ9CXtbf8CSktWwOLW0Kn5mCs43ByrsO_ahXvjiIaKnNgF3Pz7VNueV_v0qmo_Cp3Y_qYPgiDjmCEvxtXR_RhEkQ=,gAAAAABoIkbX9X-YM9IIJWpVU2OzBwffO4A-uk_oRCoP2vDgLjsVuPVd8JJ3RsU6Nk9UjJ9SbzFV-jTfVmrM0zOYTdVFcJC0bA==,8
lenovo,2.3658649859149032,32,1000,13.893586167513153,3.8793710590307815,32817.51657673146,d6ebcbe3ebd36677116c133cb727bdc1c09dd31c53dc2a141ea19ae7e9cbd715,gAAAAABoIkbQY2hBZG8C1oiYfRCjSSawk-qE2nJzbLFhTOoblr5QUc3EOqgvoKBcTBq-GAUR1c0uc_WzR6BtejnpuT6nW6a34ieI_qjOIEUIi1EQyfWLRcQ=,gAAAAABoIkbX_B8V03q5ozh2-6Mk7ax_AkHwte_GTROfOnNg6tM9PAea1QBYJgzl8BzNjTDcKn2eP-eNekKbu1ha7qgnRFjXOQ==,32
asus,2.367383004740569,32,256,11.710954152610404,2.8619801495267057,10605.76645913327,e768cdc66143f7c83c77a097084ad0d2bf67098c9a661a45762b7ede4fa7d454,gAAAAABoIkbQclISML1qbcHqfqjda0CPud5KFmP1acpFpaZQlM8icshWo2Ud8v9UOyx_hIge8CKYdjwzIjHUKmnxy4FfpVHR_MoCUpMk5DzWNYPZL88xtxg=,gAAAAABoIkbX_USsHVGPz_NPLAtnBhIMxIKd3gw8fqj9NmupQy_BMnJnz0UBZRiwVo2INhhH_yYYwqefEMsKbe4KIZ5tBveu0Q==,32
asus,3.343753120274371,32,1000,16.769080033898508,2.839237903307213,32810.02391415497,412ffd74cb04923222c33671aac8652a9aa5789d35a3bf2dcb0107494bb4b3d4,gAAAAABoIkbQPFQwHtnFADPVP1pOuBsRzK7-oCv_X3984CbZ6riswR9jpWza07LLgk5sExD0n_LZjdWJzYeZ3mkv9Pgu8kgNu4nPnDRDI2Jrw-SmL7nULVw=,gAAAAABoIkbXNNnay82xQ1ZlQpMRC7A85WBvb8BgYGFbZXw2RWfR0OknjmcIgzWP7pCuBASSmjZObYGvoGkpo9hMd1k4ZBhmMA==,32
dell,2.630544852224518,8,512,15.286464581759589,2.9959948827132954,17059.609275297906,0bfcb30df696e40089e724d7d8447b405163b82f2a609ad12db0214db50ead94,gAAAAABoIkbQqWVxnfgsQSX8Ut6sVuc8Tn1Xdsf7_hm-diBNp3ACGVUOHiS7pSR_DI6O7EZP-AWa_xiclTaL67O0zSugGoOMF6NKSM7wL9j_XCAIikhijQc=,gAAAAABoIkbXbvQWGp7xdl0Pgdoe4I0tb0GYYLVWZ60HOyn9KPZsjqCtwPiPUzatKCE1AFamClBgazlFgPl4EdAEp2b1YFyr6w==,8
lenovo,2.061512057349955,8,256,16.71480270012708,3.988388822629165,8973.58968596835,4c2d77ffc3a39a47bc67ccbda5d2f30293c0401cbf87baa33e66a067c594150c,gAAAAABoIkbQaBE4DHjHvb_0uSpZDeU_B3CleXpl7F8VSZAl6-Nubjl_Fwu4SIay1qxNMpNkwAEnnzk92ZgNCfPi99_qLbS6xxK9UNd46XX7yDUp1ftqUCg=,gAAAAABoIkbXHtFCSjtoA1b6jQMoT_VmI68F2x9c25zYskj5aijTOhm5ztmY2CrXmp9YrzWxAu-NpqSeofk6_nG3__ZGeskKFw==,8
acer,2.6310987903317336,16,256,12.36036429397978,4.611901644450471,9912.491624645294,20da83692f8fd2b7941383ca2b0706a7f29b84b742b5c4480f43bce03aab1f11,gAAAAABoIkbQheb9Gu74vMnAXtn-2Lr9VOMYo4CW8h9MHDvTf8jTS6cQNvkzpcE22w4zSlKqoiBfYIQ8RxuNm1Xr1xXACFcVelClfMetEL0IYBOxFxZAfo4=,gAAAAABoIkbX2SYWaAK0u0q_bLYQGzEEMUyPZo1ldNSOLKriq6lsQyXmqFvLPNxnMW9Zu0VW4xYwrRm3ELKLkHl_ZLRBLvB9hg==,16
lenovo,1.8521425509494995,32,1000,16.276046121059167,4.277260797666916,32801.64628030737,a166ef232bb8fe9b718ec02934b7ae843c9a54f0cb3e780d0ec0c7343dcbe94a,gAAAAABoIkbQdIpum957jDiYQeZoIVnYb9btsSs3fbGKRwbzjb343GZyJ2wcZVqwyJDXZlI48H698sscC124Gt7ig-bYG9lWABxNFoKPYFOq4usDH9O1djk=,gAAAAABoIkbXBGexHSR8YnXq3UnzTQxvTylVTs0R20nWIaGAyJu05dZg-MAsYH6Sa7ri9h5yHhvNzWKnu-cJ6VGvyI7gPJS8Jg==,32
acer,1.9409674662655585,32,256,15.852739907381231,4.182587690675285,10174.195207302795,dad529924f59169af1353c38bc3b3c6fbfea4f6a096a4afad994cb8d54caddd1,gAAAAABoIkbQyyIE0fo8mDudQwUIj6Dcw7HB8cSU2xcZ9XbSerzQADCMoJGibJAvtzL4muw6Op54QzM6lI5LACWpeivalWITrs_rnXNCzf_tc-5urootIU4=,gAAAAABoIkbXzQmONTH1PlWjZ40mZKbR9bOSvK5slBqrus4wkJ7VIGoc1tHg7Ody_STjfovrKfA5lRzreEexC9SGgiJLq_FzXg==,32
dell,2.7459194318486992,32,256,15.06291447474604,3.453173556802548,10325.364732735776,36a79cb64e6a556c7fe1f8828546a70ff50654e5fce7963737899e33ebbf95e0,gAAAAABoIkbQ3JCilJAm_eilqjOfZnjdetrXI7eDCnn-E1JBNsqD5l2Qpb5y2sDQry2LHEYFZPIloFvELCI2h2nJnxNlZ69VVK4CmEt1u744lPCl915Myd4=,gAAAAABoIkbXZGC-zGgxM390fd25fHGm2Jw1MkYqZleTlQe5qqEH1942enump8hPZWqvf6OkAGQHAu9JkYtntbr2kO2DZzWHfQ==,32
hp,2.5473136237613696,4,256,14.750175116511237,4.081416670902235,9221.138434690329,5117640f2a737f124847e18d716399a1cb47082b202aefa3c3290f0185efb0cf,gAAAAABoIkbQYhOSEZfTC6rq5CByHaOmPaYLAjyp4QMXtuOVxSOpRfWCkW5oSBaDJvaKqAbkMWlKovV5oxrhr0knIxMkGBvWiBBks8p_EHyp3capTQTj58Y=,gAAAAABoIkbXYvtFpyjI8LaAQ4kGf4M_D_W-Ze-wOVhksfdrvbOlZ8zxsalTmMkCbkfJ1_hJ1aE8XaPODF-nI4F4jCdz0QnWUw==,4
asus,3.78711475267025,16,256,12.89929799160722,3.658287104100749,10233.785822237818,4495eba2f9fb5bfa52d53962e6cfad51673111e4f0716b8383fa1e7c98d22c1c,gAAAAABoIkbQzTw9YuA3_Cxv6yeUVMeCv1896U18pKIp6nPW8tu7mucYRFC5TGT8u4fhYHYOkSq-psn9KuD-r80vQ0GrnsuBUGqArsse2sqV_WJu35KEG1E=,gAAAAABoIkbXxSrpluvENmvafJl3-8CLeQ7WJiEF-G-KGNidZR6FUGtXNRjChb6bDG1CeZHK7NrYCOedlWiTQzpsZyVJ4D0I2w==,16
dell,2.4059847477915826,32,256,15.898464709790185,2.648751584559587,10333.321560418655,2cf58ce9b5f77c5d5bfaacd02ba1249785d6a4776bdddcfdff334675f38b2e12,gAAAAABoIkbQ2q38DGaTKEokgSRjJOqB8NRinJfqdFg4-osacdFUobcIrEmzwWRcUVWX9RnBq8jwuLY1pMt124_BLx3Jb88WJQnLQQTD-kEnYKOPAeFJ6kE=,gAAAAABoIkbX78FG1Iu4yPvVzY4FNzVmvbX7-9fAd67Nq3Q5E4Nju_CYq0QwxMlF0Pq5_M21I0m_FCPtJ1Y5vVyAU4E_M7-ydw==,32
asus,2.951470875695109,32,256,14.009092768878403,2.625765103223152,10781.539201207572,b3aacc196fca93e062f2e212b276e7c3f8177e2a6435b41dd439248a8e37deb7,gAAAAABoIkbQ2wS_HD_1v9yyShzCsA_vZLkYivbfQwwwnGM8puIQy4RM9O0Pjy9lZClKEH7MBkDJ_80vwT5cFFxwv72rW4-BDUT4cfX1ce6uZMOtVCf9TH0=,gAAAAABoIkbXQ5rYw9aTvDYyMSW5JwcNAssfeH4PyF7lq1-LRtpoT7jEoYqs0jtZCgw2jUckCNZOKIjoj_JEiK5DWe9nAYlTCg==,32
hp,3.080660719798826,32,512,11.425349455347712,2.8891760206258503,18167.2998292549,c9d5ca3808062fe1a2d129d9d871dcee74ace265c16d50473804763adee3cfc4,gAAAAABoIkbQSZw0aObMkzKzLXsagu8uak54GMmEYS1JESziRT6oVdti0aUGR8YWVALArJkTpLNRxGY7I2Q3F-xy-G3BS3vpPr4AGsGNZmkuTMw0FmTXxiE=,gAAAAABoIkbXneTxT-oof6mUP8jeLE1fVV5XPKJAt-eBh6QZ6RAGXXWueVwJee0OY0OPTXa8sitJ1v9_YZNZm8sleV-inMWGQw==,32
hp,1.532736141470834,4,1000,12.87717896513078,4.73240801290944,31381.405548006263,87738d99784dd64fde186fbaac9e867337bc1351a39704e236786aa4ebc8e70a,gAAAAABoIkbQ7Pzn31FJLEX-K_Y4I8PxbMJFKEqgv2X0dV4fjX7B2MFymJCAQUWzNJpG26UDulYnTvMWr1ceLMR43XXmkTLth6Lq87tKelSWitDVflvzknQ=,gAAAAABoIkbXKjSAAhCMJTPkqssq-zW84GHeKFOgrMYntPxVmCr4znaRcqTGmuN-ktktzPMh9CoZMrjTfKyXuyx7eiXy_KXtWA==,4
dell,3.1588434300417765,4,512,16.611782591271965,3.642244521139178,17124.220074695466,e70393ae6553a7fcf02989c9245cad822883813eabeb61680087b7281388c076,gAAAAABoIkbQlFsmTKeuzwdc44nbK1bamusc_cblZ34Mp2zpZ_KpImmovelASwkC41KtE0HxkK0zzkNOVlIz-bTBxLIt_zJS0uVk06wDVWNHBsTlClC_RS8=,gAAAAABoIkbXE0yDnbPmyVp48uZSjDka-bRlJmgavwIVyC79ezAdeRS3WRxEADkkJQAUUTb56SJQpNBFHQTlYkjmllyGKVwnLw==,4
